Year,UID,State name,District Name,Aspirational Final,Category name,Class,Gender,Amount of Scholarship,Population (millions)
2023,211168,Bihar,AURANGABAD(1),Aspirational,OBC,8,Girls,10000,104.0
2023,214125,Karnataka,DAVANGERE,Non-Aspirational,OBC,7,Girls,10000,
2023,198594,Rajasthan,Jaipur,Non-Aspirational,Gen,8,Boys,10000,80.0
2023,234743,Bihar,siwan,Non-Aspirational,OBC,7,Boys,10000,104.0
2023,208987,Telangana,Hyderabad,Non-Aspirational,OBC,8,Girls,10000,
2023,229150,Odisha,Ganjam,Non-Aspirational,Gen,9,Girls,10000,
2023,240559,Telangana,Rangareddy,Non-Aspirational,OBC,9,Boys,10000,
2023,238291,Himachal Pradesh,Kangra,Non-Aspirational,ST,8,Girls,10000,
2023,229949,Madhya Pradesh,RATLAM,Non-Aspirational,Gen,10,Girls,10000,
2023,228849,Andhra Pradesh,CHITTOOR,Non-Aspirational,OBC,9,Boys,10000,
2023,212006,Odisha,Dhenkanal,Aspirational,OBC,9,Girls,10000,
2023,226370,Odisha,KHORDHA,Non-Aspirational,OBC,6,Boys,10000,
2023,206779,Andhra Pradesh,CHITTOOR,Non-Aspirational,SC,8,Boys,10000,
2023,214076,Karnataka,DAKSHINA KANNADA,Non-Aspirational,OBC,7,Girls,10000,
2023,198364,Bihar,Muzaffarpur,Aspirational,Gen,6,Boys,10000,104.0
2023,223535,Kerala,KOZHIKODE,Non-Aspirational,OBC,7,Girls,10000,
2023,225454,Madhya Pradesh,NEEMUCH,Non-Aspirational,OBC,8,Girls,10000,
2023,201071,Rajasthan,Sawai Madhopur,Non-Aspirational,SC,7,Boys,10000,80.0
2023,234319,Maharashtra,MUMBAI,Non-Aspirational,Gen,8,Boys,10000,125.0
2023,234606,Andhra Pradesh,Tirupati,Non-Aspirational,OBC,7,Boys,10000,
2023,214669,Himachal Pradesh,una,Non-Aspirational,OBC,9,Girls,10000,
2023,209310,Odisha,Kalahandi,Aspirational,SC,9,Boys,10000,
2023,223550,Madhya Pradesh,ANUPPUR,Non-Aspirational,OBC,7,Girls,10000,
2023,233219,Chhattisgarh,RAIPUR,Non-Aspirational,Gen,7,Boys,10000,
2023,211472,Jharkhand,GIRIDIH,Aspirational,OBC,8,Girls,10000,
2023,239814,Kerala,ERNAKULAM,Non-Aspirational,OBC,9,Boys,10000,
2023,241199,Odisha,Bargarh,Non-Aspirational,OBC,8,Boys,10000,
2023,207073,Karnataka,TUMAKURU,Non-Aspirational,SC,8,Boys,10000,
2023,233455,Madhya Pradesh,PANNA,Non-Aspirational,Gen,7,Boys,10000,
2023,230569,Jharkhand,DHANBAD,Non-Aspirational,OBC,6,Girls,10000,
2023,241152,Maharashtra,RAIGAD,Non-Aspirational,OBC,8,Boys,10000,125.0
2023,233160,Bihar,Bhojpur,Non-Aspirational,Gen,7,Boys,10000,104.0
2023,214694,Karnataka,BAGALKOTE,Non-Aspirational,OBC,9,Girls,10000,
2023,200164,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,10,Boys,10000,
2023,228730,Chhattisgarh,SAKTI,Non-Aspirational,SC,7,Girls,10000,
2023,206140,Karnataka,CHIKKAMAGALURU,Non-Aspirational,SC,6,Boys,10000,
2023,232250,Bihar,BANKA,Aspirational,ST,8,Girls,10000,104.0
2023,235291,Karnataka,GADAG,Non-Aspirational,OBC,7,Boys,10000,
2023,214531,Chhattisgarh,DURG,Non-Aspirational,OBC,9,Girls,10000,
2023,208327,Bihar,Saharsa,Non-Aspirational,OBC,10,Boys,10000,104.0
2023,238705,Rajasthan,Udaipur,Non-Aspirational,ST,9,Girls,10000,80.0
2023,199021,Jammu & Kashmir,KUPWARA,Aspirational,Gen,9,Boys,10000,
2023,237372,Himachal Pradesh,Kangra,Non-Aspirational,SC,10,Girls,10000,
2023,218831,Andhra Pradesh,SRIKAKULAM,Non-Aspirational,OBC,8,Boys,10000,
2023,206204,Kerala,KOZHIKODE,Non-Aspirational,SC,6,Boys,10000,
2023,238205,Chhattisgarh,SAKTI,Non-Aspirational,ST,8,Girls,10000,
2023,212672,Bihar,Darbhanga,Non-Aspirational,Gen,7,Girls,10000,104.0
2023,235030,Karnataka,BAGALKOTE,Non-Aspirational,OBC,7,Boys,10000,
2023,222945,Chandigarh,CHANDIGARH,Non-Aspirational,SC,8,Girls,10000,
2023,211169,Bihar,AURANGABAD(1),Aspirational,OBC,8,Girls,10000,104.0
2023,200678,Odisha,Jharsuguda,Non-Aspirational,OBC,8,Girls,10000,
2023,198749,Rajasthan,Jaipur,Non-Aspirational,Gen,9,Boys,10000,80.0
2023,225217,Karnataka,HAVERI,Non-Aspirational,OBC,8,Girls,10000,
2023,211314,Bihar,Muzaffarpur,Aspirational,OBC,8,Girls,10000,104.0
2023,231551,Jharkhand,Purbi Singhbhum,Aspirational,OBC,10,Girls,10000,
2023,241003,Madhya Pradesh,KHARGONE,Non-Aspirational,OBC,8,Boys,10000,
2023,208296,Bihar,PASHCHIM CHAMPARAN,Non-Aspirational,OBC,10,Boys,10000,104.0
2023,221179,Maharashtra,PUNE,Non-Aspirational,Gen,9,Girls,10000,125.0
2023,199440,Rajasthan,Jaipur,Non-Aspirational,OBC,8,Boys,10000,80.0
2023,228639,Uttarakhand,champawat,Non-Aspirational,Gen,10,Boys,10000,
2023,241443,Tamil Nadu,Karur,Non-Aspirational,OBC,8,Boys,10000,
2023,202143,Bihar,Khagaria,Aspirational,OBC,8,Boys,10000,104.0
2023,222858,Andhra Pradesh,KRISHNA,Non-Aspirational,SC,8,Girls,10000,
2023,207418,Andhra Pradesh,GUNTUR,Non-Aspirational,SC,9,Boys,10000,
2023,239715,Karnataka,TUMAKURU,Non-Aspirational,OBC,9,Boys,10000,
2023,212370,Jammu & Kashmir,Budgam,Non-Aspirational,Gen,6,Girls,10000,
2023,220739,Bihar,DARBHANGA,Non-Aspirational,Gen,9,Girls,10000,104.0
2023,212301,Bihar,SAHARSA,Non-Aspirational,Gen,6,Girls,10000,104.0
2023,224646,Chhattisgarh,RAIPUR,Non-Aspirational,OBC,8,Girls,10000,
2023,220057,Jammu & Kashmir,SHOPIAN,Non-Aspirational,Gen,8,Girls,10000,
2023,206877,Bihar,SARAN,Non-Aspirational,SC,8,Boys,10000,104.0
2023,211233,Bihar,Banka,Aspirational,OBC,8,Girls,10000,104.0
2023,205204,Karnataka,KOLAR,Non-Aspirational,OBC,10,Boys,10000,
2023,219095,Bihar,Vaishali,Non-Aspirational,OBC,8,Boys,10000,104.0
2023,215324,Karnataka,VIJAYAPURA,Non-Aspirational,OBC,9,Girls,10000,
2023,207290,Telangana,Siddipet,Non-Aspirational,SC,8,Boys,10000,
2023,201268,Rajasthan,Jhunjhunu,Non-Aspirational,Gen,10,Boys,10000,80.0
2023,227058,Kerala,IDUKKI,Non-Aspirational,Gen,9,Boys,10000,
2023,222547,Karnataka,KOPPAL,Non-Aspirational,SC,7,Girls,10000,
2023,219288,Chhattisgarh,SAKTI,Non-Aspirational,OBC,8,Boys,10000,
2023,228879,Andhra Pradesh,EAST GODAVARI,Non-Aspirational,OBC,9,Boys,10000,
2023,201589,Rajasthan,Bikaner,Non-Aspirational,OBC,9,Girls,10000,80.0
2023,231102,Karnataka,UTTARA KANNADA,Non-Aspirational,OBC,6,Girls,10000,
2023,221826,Madhya Pradesh,RATLAM,Non-Aspirational,ST,7,Boys,10000,
2023,201038,Rajasthan,Chittorgarh,Non-Aspirational,SC,7,Boys,10000,80.0
2023,198204,Rajasthan,Karauli,Aspirational,OBC,9,Boys,10000,80.0
2023,209875,Jharkhand,Purbi Singhbhum,Aspirational,ST,9,Boys,10000,
2023,219403,Gujarat,SABAR KANTHA,Non-Aspirational,OBC,8,Boys,10000,70.0
2023,224239,Bihar,MADHEPURA,Non-Aspirational,OBC,8,Girls,10000,104.0
2023,204104,Rajasthan,Jaipur,Non-Aspirational,Gen,10,Girls,10000,80.0
2023,212437,Kerala,IDUKKI,Non-Aspirational,Gen,6,Girls,10000,
2023,201427,Rajasthan,Alwar,Non-Aspirational,OBC,6,Girls,10000,80.0
2023,235255,Karnataka,GADAG,Non-Aspirational,OBC,7,Boys,10000,
2023,213181,Uttarakhand,Dehradun,Non-Aspirational,Gen,7,Girls,10000,
2023,206760,Uttarakhand,pithoragarh,Non-Aspirational,SC,7,Boys,10000,
2023,236981,Maharashtra,KOLHAPUR,Non-Aspirational,SC,9,Girls,10000,125.0
2023,211764,Bihar,AURANGABAD(1),Aspirational,OBC,9,Girls,10000,104.0
2023,240862,Karnataka,TUMAKURU,Non-Aspirational,OBC,8,Boys,10000,
2023,230703,Karnataka,CHAMARAJANAGARA,Non-Aspirational,OBC,6,Girls,10000,
2023,239395,Karnataka,Bengaluru (Rural&Urban),Non-Aspirational,OBC,9,Boys,10000,
2023,204582,Rajasthan,Alwar,Non-Aspirational,SC,8,Girls,10000,80.0
2023,234906,Gujarat,Navsari,Non-Aspirational,OBC,7,Boys,10000,70.0
2023,205950,Telangana,Yadadri Bhuvanagiri,Non-Aspirational,OBC,10,Boys,10000,
2023,229470,Uttarakhand,PAURI GARHWAL,Non-Aspirational,Gen,9,Girls,10000,
2023,228398,Telangana,Jogulamba Gadwal,Non-Aspirational,Gen,10,Boys,10000,
2023,233459,Madhya Pradesh,SATNA,Non-Aspirational,Gen,7,Boys,10000,
2023,219699,Karnataka,GADAG,Non-Aspirational,OBC,8,Boys,10000,
2023,231620,Odisha,Kalahandi,Aspirational,OBC,10,Girls,10000,
2023,200064,Bihar,GAYA,Aspirational,Gen,10,Boys,10000,104.0
2023,217461,Karnataka,GADAG,Non-Aspirational,OBC,10,Girls,10000,
2023,221364,Maharashtra,KOLHAPUR,Non-Aspirational,SC,10,Boys,10000,125.0
2023,203067,Jharkhand,HAZARIBAGH,Aspirational,OBC,10,Boys,10000,
2023,214095,Karnataka,DAVANGERE,Non-Aspirational,OBC,7,Girls,10000,
2023,232532,Karnataka,YADGIR,Aspirational,ST,9,Girls,10000,
2023,235111,Karnataka,Bengaluru (Rural&Urban),Non-Aspirational,OBC,7,Boys,10000,
2023,201652,Rajasthan,Jaipur,Non-Aspirational,OBC,9,Girls,10000,80.0
2023,213484,Andhra Pradesh,Nandyal,Non-Aspirational,OBC,7,Girls,10000,
2023,225253,Karnataka,KOPPAL,Non-Aspirational,OBC,8,Girls,10000,
2023,225085,Karnataka,DAVANGERE,Non-Aspirational,OBC,8,Girls,10000,
2023,233437,Kerala,THIRUVANANTHAPURAM,Non-Aspirational,Gen,7,Boys,10000,
2023,237992,Karnataka,DHARWAD,Non-Aspirational,ST,7,Girls,10000,
2023,208337,Bihar,Vaishali,Non-Aspirational,OBC,10,Boys,10000,104.0
2023,230604,Karnataka,BAGALKOTE,Non-Aspirational,OBC,6,Girls,10000,
2023,227561,Uttarakhand,ALMORA,Non-Aspirational,Gen,9,Boys,10000,
2023,234872,Gujarat,BANAS KANTHA,Non-Aspirational,OBC,7,Boys,10000,70.0
2023,210247,Bihar,AURANGABAD(1),Aspirational,Gen,8,Girls,10000,104.0
2023,238142,Chhattisgarh,BILASPUR(1),Non-Aspirational,ST,8,Girls,10000,
2023,201728,Rajasthan,Rajsamand,Non-Aspirational,OBC,9,Girls,10000,80.0
2023,220657,Andhra Pradesh,EAST GODAVARI,Non-Aspirational,Gen,9,Girls,10000,
2023,201194,Rajasthan,Tonk,Non-Aspirational,SC,8,Boys,10000,80.0
2023,235837,Odisha,Ganjam,Non-Aspirational,OBC,7,Boys,10000,
2023,221094,Madhya Pradesh,BHOPAL,Non-Aspirational,Gen,9,Girls,10000,
2023,218664,Andhra Pradesh,ANANTAPUR,Non-Aspirational,OBC,8,Boys,10000,
2023,226357,Odisha,Bhadrak,Non-Aspirational,OBC,6,Boys,10000,
2023,237516,Maharashtra,RATNAGIRI,Non-Aspirational,SC,10,Girls,10000,125.0
2023,223011,Karnataka,GADAG,Non-Aspirational,OBC,7,Girls,10000,
2023,221245,Karnataka,Bengaluru (Rural&Urban),Non-Aspirational,SC,10,Boys,10000,
2023,229351,Telangana,Rangareddy,Non-Aspirational,Gen,9,Girls,10000,
2023,209360,Chhattisgarh,RAJNANDGAON,Aspirational,SC,10,Boys,10000,
2023,200977,Rajasthan,Sikar,Non-Aspirational,OBC,8,Girls,10000,80.0
2023,205979,Uttar Pradesh,HATHRAS,Non-Aspirational,OBC,10,Boys,10000,200.0
2023,208898,Rajasthan,Pali,Non-Aspirational,OBC,8,Girls,10000,80.0
2023,222497,Karnataka,CHITRADURGA,Non-Aspirational,SC,7,Girls,10000,
2023,241257,Odisha,Sonepur,Non-Aspirational,OBC,8,Boys,10000,
2023,199644,Rajasthan,Sawai Madhopur,Non-Aspirational,OBC,6,Boys,10000,80.0
2023,233448,Madhya Pradesh,JABALPUR,Non-Aspirational,Gen,7,Boys,10000,
2023,237847,Chhattisgarh,DHAMTARI,Non-Aspirational,ST,7,Girls,10000,
2023,237768,Karnataka,CHITRADURGA,Non-Aspirational,ST,6,Girls,10000,
2023,229396,Uttar Pradesh,Kasganj,Non-Aspirational,Gen,9,Girls,10000,200.0
2023,205986,Uttar Pradesh,Kanpur Dehat,Non-Aspirational,OBC,10,Boys,10000,200.0
2023,207684,Madhya Pradesh,JABALPUR,Non-Aspirational,SC,9,Boys,10000,
2023,222818,Uttarakhand,UTTAR KASHI,Non-Aspirational,SC,7,Girls,10000,
2023,237062,Rajasthan,Jalore,Non-Aspirational,SC,9,Girls,10000,80.0
2023,228497,Uttar Pradesh,Lucknow,Non-Aspirational,Gen,10,Boys,10000,200.0
2023,210522,Tamil Nadu,Virudhunagar,Aspirational,Gen,9,Girls,10000,
2023,220238,Maharashtra,SATARA,Non-Aspirational,Gen,8,Girls,10000,125.0
2023,229334,Telangana,Nalgonda,Non-Aspirational,Gen,9,Girls,10000,
2023,224257,Bihar,Nalanda,Non-Aspirational,OBC,8,Girls,10000,104.0
2023,214074,Karnataka,DAKSHINA KANNADA,Non-Aspirational,OBC,7,Girls,10000,
2023,222176,Rajasthan,Udaipur,Non-Aspirational,ST,8,Boys,10000,80.0
2023,226642,Assam,NAGAON,Non-Aspirational,Gen,9,Boys,10000,
2023,202667,Chhattisgarh,MAHASAMUND,Aspirational,OBC,9,Boys,10000,
2023,198362,Bihar,GAYA,Aspirational,Gen,6,Boys,10000,104.0
2023,225369,Karnataka,UTTARA KANNADA,Non-Aspirational,OBC,8,Girls,10000,
2023,235979,Rajasthan,Sawai Madhopur,Non-Aspirational,OBC,7,Boys,10000,80.0
2023,209896,Odisha,Gajapati,Aspirational,ST,9,Boys,10000,
2023,237855,Chhattisgarh,DHAMTARI,Non-Aspirational,ST,7,Girls,10000,
2023,223247,Karnataka,KOPPAL,Non-Aspirational,OBC,7,Girls,10000,
2023,219436,Himachal Pradesh,KANGRA,Non-Aspirational,OBC,8,Boys,10000,
2023,207452,Andhra Pradesh,SPSR NELLORE,Non-Aspirational,SC,9,Boys,10000,
2023,228126,Madhya Pradesh,KATNI,Non-Aspirational,Gen,10,Boys,10000,
2023,222582,Karnataka,TUMAKURU,Non-Aspirational,SC,7,Girls,10000,
2023,224187,Bihar,Bhojpur,Non-Aspirational,OBC,8,Girls,10000,104.0
2023,241486,Telangana,Jayashankar Bhupalpally,Non-Aspirational,OBC,8,Boys,10000,
2023,238987,Telangana,Warangal,Non-Aspirational,ST,10,Girls,10000,
2023,208906,Rajasthan,Pratapgarh(1),Non-Aspirational,OBC,8,Girls,10000,80.0
2023,206539,Karnataka,UTTARA KANNADA,Non-Aspirational,SC,7,Boys,10000,
2023,220172,Madhya Pradesh,REWA,Non-Aspirational,Gen,8,Girls,10000,
2023,233352,Karnataka,BELAGAVI,Non-Aspirational,Gen,7,Boys,10000,
2023,212863,Karnataka,BAGALKOTE,Non-Aspirational,Gen,7,Girls,10000,
2023,241474,Telangana,Hyderabad,Non-Aspirational,OBC,8,Boys,10000,
2023,219440,Jammu & Kashmir,Anantnag,Non-Aspirational,OBC,8,Boys,10000,
2023,226214,Karnataka,UDUPI,Non-Aspirational,OBC,6,Boys,10000,
2023,215091,Karnataka,KALABURAGI,Non-Aspirational,OBC,9,Girls,10000,
2023,238438,Rajasthan,Pratapgarh(1),Non-Aspirational,ST,8,Girls,10000,80.0
2023,232214,Jharkhand,gumla,Aspirational,ST,7,Girls,10000,
2023,225202,Karnataka,HAVERI,Non-Aspirational,OBC,8,Girls,10000,
2023,213077,Rajasthan,Bharatpur,Non-Aspirational,Gen,7,Girls,10000,80.0
2023,203244,Andhra Pradesh,VIZIANAGARAM,Aspirational,SC,6,Boys,10000,
2023,217691,Madhya Pradesh,INDORE,Non-Aspirational,OBC,10,Girls,10000,
2023,205580,Odisha,ANUGUL,Non-Aspirational,OBC,10,Boys,10000,
2023,216825,Andhra Pradesh,CHITTOOR,Non-Aspirational,OBC,10,Girls,10000,
2023,238741,Telangana,Warangal,Non-Aspirational,ST,9,Girls,10000,
2023,200245,Chhattisgarh,Korba,Aspirational,OBC,6,Boys,10000,
2023,220144,Kerala,kottayam,Non-Aspirational,Gen,8,Girls,10000,
2023,214844,Karnataka,Bengaluru (Rural&Urban),Non-Aspirational,OBC,9,Girls,10000,
2023,211723,Andhra Pradesh,Visakhapatnam,Aspirational,OBC,9,Girls,10000,
2023,199835,Tamil Nadu,Coimbatore,Non-Aspirational,OBC,9,Boys,10000,
2023,210670,Bihar,AURANGABAD(1),Aspirational,OBC,6,Girls,10000,104.0
2023,234777,Chhattisgarh,DHAMTARI,Non-Aspirational,OBC,7,Boys,10000,
2023,225699,Bihar,Vaishali,Non-Aspirational,OBC,6,Boys,10000,104.0
2023,237416,Karnataka,CHIKKAMAGALURU,Non-Aspirational,SC,10,Girls,10000,
2023,211759,Bihar,AURANGABAD(1),Aspirational,OBC,9,Girls,10000,104.0
2023,225327,Karnataka,TUMAKURU,Non-Aspirational,OBC,8,Girls,10000,
2023,227041,Karnataka,UTTARA KANNADA,Non-Aspirational,Gen,9,Boys,10000,
2023,201189,Rajasthan,Sawai Madhopur,Non-Aspirational,SC,8,Boys,10000,80.0
2023,230885,Karnataka,HAVERI,Non-Aspirational,OBC,6,Girls,10000,
2023,213062,Odisha,KHORDHA,Non-Aspirational,Gen,7,Girls,10000,
2023,200718,Rajasthan,Alwar,Non-Aspirational,OBC,8,Girls,10000,80.0
2023,233669,Uttar Pradesh,Lucknow,Non-Aspirational,Gen,7,Boys,10000,200.0
2023,231674,Chhattisgarh,RAJNANDGAON,Aspirational,SC,6,Girls,10000,
2023,203334,Jharkhand,RANCHI,Aspirational,SC,7,Boys,10000,
2023,213889,Karnataka,BAGALKOTE,Non-Aspirational,OBC,7,Girls,10000,
2023,218628,Uttarakhand,Champawat,Non-Aspirational,SC,6,Girls,10000,
2023,220695,Andhra Pradesh,Nandyal,Non-Aspirational,Gen,9,Girls,10000,
2023,225058,Karnataka,DAKSHINA KANNADA,Non-Aspirational,OBC,8,Girls,10000,
2023,240706,Uttar Pradesh,Varanasi,Non-Aspirational,OBC,9,Boys,10000,200.0
2023,233406,Karnataka,UTTARA KANNADA,Non-Aspirational,Gen,7,Boys,10000,
2023,214278,Rajasthan,Jhunjhunu,Non-Aspirational,SC,7,Girls,10000,80.0
2023,217977,Rajasthan,Churu,Non-Aspirational,OBC,10,Girls,10000,80.0
2023,215253,Karnataka,TUMAKURU,Non-Aspirational,OBC,9,Girls,10000,
2023,205926,Telangana,Suryapet,Non-Aspirational,OBC,10,Boys,10000,
2023,238155,Chhattisgarh,Balod,Non-Aspirational,ST,8,Girls,10000,
2023,209761,Jharkhand,RANCHI,Aspirational,ST,8,Boys,10000,
2023,234052,Himachal Pradesh,HAMIRPUR(1),Non-Aspirational,Gen,8,Boys,10000,
2023,219237,Chhattisgarh,Mungeli,Non-Aspirational,OBC,8,Boys,10000,
2023,227944,Himachal Pradesh,una,Non-Aspirational,Gen,10,Boys,10000,
2023,222642,Maharashtra,Wardha,Non-Aspirational,SC,7,Girls,10000,125.0
2023,210851,Bihar,AURANGABAD(1),Aspirational,OBC,7,Girls,10000,104.0
2023,212616,Andhra Pradesh,CHITTOOR,Non-Aspirational,Gen,7,Girls,10000,
2023,214824,Karnataka,Bengaluru (Rural&Urban),Non-Aspirational,OBC,9,Girls,10000,
2023,235248,Karnataka,GADAG,Non-Aspirational,OBC,7,Boys,10000,
2023,207323,Uttarakhand,Chamoli,Non-Aspirational,SC,8,Boys,10000,
2023,202779,Madhya Pradesh,RAJGARH,Aspirational,OBC,9,Boys,10000,
2023,208063,Chhattisgarh,RAIPUR,Non-Aspirational,SC,10,Boys,10000,
2023,219229,Chhattisgarh,KABIRDHAM,Non-Aspirational,OBC,8,Boys,10000,
2023,231945,Odisha,Kalahandi,Aspirational,SC,9,Girls,10000,
2023,217484,Karnataka,HASSAN,Non-Aspirational,OBC,10,Girls,10000,
2023,207089,Kerala,KASARAGOD,Non-Aspirational,SC,8,Boys,10000,
2023,205651,Odisha,Sonepur,Non-Aspirational,OBC,10,Boys,10000,
2023,223700,Odisha,KHORDHA,Non-Aspirational,OBC,7,Girls,10000,
2023,217112,Chhattisgarh,DURG,Non-Aspirational,OBC,10,Girls,10000,
2023,200275,Jharkhand,PALAMU,Aspirational,OBC,6,Boys,10000,
2023,209799,Odisha,Nabarangpur,Aspirational,ST,8,Boys,10000,
2023,234667,Bihar,NALANDA,Non-Aspirational,OBC,7,Boys,10000,104.0
2023,214675,Jharkhand,SARAIKELA KHARSAWAN,Non-Aspirational,OBC,9,Girls,10000,
2023,222999,Karnataka,GADAG,Non-Aspirational,OBC,7,Girls,10000,
2023,213985,Karnataka,Bengaluru (Rural&Urban),Non-Aspirational,OBC,7,Girls,10000,
2023,199455,Rajasthan,Jaipur,Non-Aspirational,OBC,8,Boys,10000,80.0
2023,221098,Madhya Pradesh,Bhopal,Non-Aspirational,Gen,9,Girls,10000,
2023,203727,Rajasthan,Jaipur,Non-Aspirational,Gen,6,Girls,10000,80.0
2023,201582,Rajasthan,Bhilwara,Non-Aspirational,OBC,9,Girls,10000,80.0
2023,207809,Telangana,Jagtial,Non-Aspirational,SC,9,Boys,10000,
2023,210336,Jharkhand,chatra,Aspirational,Gen,8,Girls,10000,
2023,232853,Jammu & Kashmir,Doda,Non-Aspirational,Gen,6,Boys,10000,
2023,217422,Karnataka,CHITRADURGA,Non-Aspirational,OBC,10,Girls,10000,
2023,231555,Jharkhand,RAMGARH,Aspirational,OBC,10,Girls,10000,
2023,231395,Bihar,BEGUSARAI,Aspirational,OBC,10,Girls,10000,104.0
2023,220836,Delhi,NORTH WEST,Non-Aspirational,Gen,9,Girls,10000,
2023,221993,Gujarat,Navsari,Non-Aspirational,ST,8,Boys,10000,70.0
2023,219534,Karnataka,BELAGAVI,Non-Aspirational,OBC,8,Boys,10000,
2023,216380,Uttar Pradesh,Kanpur Nagar,Non-Aspirational,Gen,8,Boys,10000,200.0
2023,200502,Jharkhand,DUMKA,Aspirational,OBC,7,Boys,10000,
2023,226588,Andhra Pradesh,KURNOOL,Non-Aspirational,Gen,9,Boys,10000,
2023,229664,Chhattisgarh,JANJGIR-CHAMPA,Non-Aspirational,Gen,10,Girls,10000,
2023,221892,Telangana,Rangareddy,Non-Aspirational,ST,7,Boys,10000,
2023,206692,Telangana,Mancherial,Non-Aspirational,SC,7,Boys,10000,
2023,205911,Telangana,Rangareddy,Non-Aspirational,OBC,10,Boys,10000,
2023,218622,Uttarakhand,Almora,Non-Aspirational,SC,6,Girls,10000,
2023,206664,Tamil Nadu,Chennai,Non-Aspirational,SC,7,Boys,10000,
2023,209597,Odisha,Nuapada,Aspirational,ST,7,Boys,10000,
2023,227249,Maharashtra,SANGLI,Non-Aspirational,Gen,9,Boys,10000,125.0
2023,211750,Andhra Pradesh,Y.S.R.,Aspirational,OBC,9,Girls,10000,
2023,239939,Madhya Pradesh,Shahdol,Non-Aspirational,OBC,9,Boys,10000,
2023,238550,Chhattisgarh,KOREA,Non-Aspirational,ST,9,Girls,10000,
2023,199495,Rajasthan,Jodhpur,Non-Aspirational,OBC,8,Boys,10000,80.0
2023,229480,Uttarakhand,PITHORAGARH,Non-Aspirational,Gen,9,Girls,10000,
2023,229428,Uttarakhand,Almora,Non-Aspirational,Gen,9,Girls,10000,
2023,237447,Karnataka,SHIVAMOGGA,Non-Aspirational,SC,10,Girls,10000,
2023,205339,Madhya Pradesh,AGAR MALWA,Non-Aspirational,OBC,10,Boys,10000,
2023,210395,Andhra Pradesh,Y.S.R.,Aspirational,Gen,9,Girls,10000,
2023,207135,Maharashtra,AHMEDNAGAR,Non-Aspirational,SC,8,Boys,10000,125.0
2023,238776,Chhattisgarh,BALOD,Non-Aspirational,ST,10,Girls,10000,
2023,232550,Odisha,Kandhamal,Aspirational,ST,9,Girls,10000,
2023,233265,Haryana,BHIWANI,Non-Aspirational,Gen,7,Boys,10000,
2023,210010,Jharkhand,RANCHI,Aspirational,ST,10,Boys,10000,
2023,204646,Rajasthan,Jhunjhunu,Non-Aspirational,SC,8,Girls,10000,80.0
2023,217752,Madhya Pradesh,SAGAR,Non-Aspirational,OBC,10,Girls,10000,
2023,227981,Jammu & Kashmir,SRINAGAR,Non-Aspirational,Gen,10,Boys,10000,
2023,215422,Madhya Pradesh,SATNA,Non-Aspirational,OBC,9,Girls,10000,
2023,205561,Maharashtra,Solapur,Non-Aspirational,OBC,10,Boys,10000,125.0
2023,228175,Maharashtra,Akola,Non-Aspirational,Gen,10,Boys,10000,125.0
2023,222453,Telangana,Warangal,Non-Aspirational,ST,9,Boys,10000,
2023,239115,Chhattisgarh,DURG,Non-Aspirational,OBC,9,Boys,10000,
2023,205528,Maharashtra,NASHIK,Non-Aspirational,OBC,10,Boys,10000,125.0
2023,219254,Chhattisgarh,RAIGARH,Non-Aspirational,OBC,8,Boys,10000,
2023,238289,Gujarat,valsad,Non-Aspirational,ST,8,Girls,10000,70.0
2023,236590,Uttarakhand,ALMORA,Non-Aspirational,SC,8,Girls,10000,
2023,239780,Karnataka,VIJAYAPURA,Non-Aspirational,OBC,9,Boys,10000,
2023,214309,Assam,CACHAR,Non-Aspirational,OBC,9,Girls,10000,
2023,232619,Chhattisgarh,KONDAGAON,Aspirational,ST,10,Girls,10000,
2023,223023,Karnataka,GADAG,Non-Aspirational,OBC,7,Girls,10000,
2023,216113,Telangana,Siddipet,Non-Aspirational,OBC,9,Girls,10000,
2023,230734,Karnataka,DAVANGERE,Non-Aspirational,OBC,6,Girls,10000,
2023,232137,Chhattisgarh,KONDAGAON,Aspirational,ST,7,Girls,10000,
2023,204899,Rajasthan,Sikar,Non-Aspirational,SC,10,Girls,10000,80.0
2023,202087,Bihar,Banka,Aspirational,OBC,8,Boys,10000,104.0
2023,201027,Rajasthan,Alwar,Non-Aspirational,SC,7,Boys,10000,80.0
2023,224025,Andhra Pradesh,CHITTOOR,Non-Aspirational,OBC,8,Girls,10000,
2023,223650,Odisha,BALESHWAR,Non-Aspirational,OBC,7,Girls,10000,
2023,236432,Rajasthan,Bhilwara,Non-Aspirational,SC,8,Girls,10000,80.0
2023,198481,Jharkhand,RANCHI,Aspirational,Gen,7,Boys,10000,
2023,239035,Bihar,SUPAUL,Non-Aspirational,OBC,9,Boys,10000,104.0
2023,200028,Tamil Nadu,Dindigul,Non-Aspirational,OBC,10,Boys,10000,
2023,208561,Madhya Pradesh,SHAJAPUR,Non-Aspirational,OBC,8,Girls,10000,
2023,224281,Bihar,PATNA,Non-Aspirational,OBC,8,Girls,10000,104.0
2023,204688,Tamil Nadu,Thanjavur,Non-Aspirational,SC,8,Girls,10000,
2023,213109,Telangana,Karimnagar,Non-Aspirational,Gen,7,Girls,10000,
2023,207895,Uttar Pradesh,Agra,Non-Aspirational,SC,9,Boys,10000,200.0
